ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,434,195,591,465,157,270,-553.371,-792.199,51.679,53.733,42.717,103.357,-523.002,-531.623,110.000,-15.717,-86.112,-0.168
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,615,216,730,448,115,232,-492.369,-807.944,46.881,42.970,50.332,93.537,-523.002,-531.623,110.000,-15.717,-86.112,-0.168
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,689,296,712,337,23,41,-479.907,-792.653,54.682,8.046,8.041,16.005,-523.002,-531.623,110.000,-15.717,-86.112,-0.168
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,759,244,783,281,24,37,-442.302,-824.236,73.114,8.041,8.046,16.005,-523.002,-531.623,110.000,-15.717,-86.112,-0.168
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,832,316,954,451,122,135,-396.562,-789.982,25.441,34.459,31.469,50.900,-523.002,-531.623,110.000,-15.717,-86.112,-0.168
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,964,309,1042,329,78,20,-341.291,-802.480,50.116,21.813,21.813,4.653,-523.002,-531.623,110.000,-15.717,-86.112,-0.168
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_ComputerMouse_001V,StaticMesh_SM_TargetActor_ComputerMouse_001V,1026,256,1051,266,25,10,-301.191,-840.767,71.092,5.445,10.000,3.815,-523.002,-531.623,110.000,-15.717,-86.112,-0.168
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,897,310,1098,446,201,136,-343.212,-803.917,23.894,54.894,54.913,47.789,-523.002,-531.623,110.000,-15.717,-86.112,-0.168
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,740,277,849,433,109,156,-433.164,-815.115,32.525,36.316,36.289,65.049,-523.002,-531.623,110.000,-15.717,-86.112,-0.168
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,211,486,476,486,265,-660.568,-810.946,47.477,158.131,80.798,94.953,-523.002,-531.623,110.000,-15.717,-86.112,-0.168
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,612,254,822,408,210,154,-465.159,-842.300,36.951,100.152,18.070,73.777,-523.002,-531.623,110.000,-15.717,-86.112,-0.168
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,800,170,939,420,139,250,-394.800,-830.827,56.963,40.384,40.904,113.934,-523.002,-531.623,110.000,-15.717,-86.112,-0.168
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,880,44,932,96,52,52,-380.234,-841.355,158.016,13.327,19.634,18.826,-523.002,-531.623,110.000,-15.717,-86.112,-0.168
