ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,290,383,463,684,173,301,-553.371,-792.199,51.679,53.733,42.717,103.357,-499.361,-529.610,110.000,0.667,-80.021,0.044
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,488,401,600,654,112,253,-492.369,-807.944,46.881,42.970,50.332,93.537,-499.361,-529.610,110.000,0.667,-80.021,0.044
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,565,481,586,525,21,44,-479.907,-792.653,54.682,8.046,8.041,16.005,-499.361,-529.610,110.000,0.667,-80.021,0.044
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,641,428,661,464,20,36,-442.302,-824.236,73.114,8.041,8.046,16.005,-499.361,-529.610,110.000,0.667,-80.021,0.044
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,721,496,826,644,105,148,-396.562,-789.982,25.441,34.459,31.469,50.900,-499.361,-529.610,110.000,0.667,-80.021,0.044
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,629,459,725,627,96,168,-433.164,-815.115,32.525,36.316,36.289,65.049,-499.361,-529.610,110.000,0.667,-80.021,0.044
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,399,350,719,350,320,-660.568,-810.946,47.477,158.131,80.798,94.953,-499.361,-529.610,110.000,0.667,-80.021,0.044
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,492,437,702,606,210,169,-465.159,-842.300,36.951,100.152,18.070,73.777,-499.361,-529.610,110.000,0.667,-80.021,0.044
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,692,358,800,610,108,252,-394.800,-830.827,56.963,40.384,40.904,113.934,-499.361,-529.610,110.000,0.667,-80.021,0.044
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,744,251,783,294,39,43,-380.234,-841.355,158.016,13.327,19.634,18.826,-499.361,-529.610,110.000,0.667,-80.021,0.044
