ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1085,421,1279,719,194,298,-452.135,-205.533,51.679,53.733,42.717,103.357,-539.686,-402.088,110.000,3.440,22.112,0.021
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,936,714,1279,719,343,5,-451.286,-266.381,16.701,41.178,44.003,33.401,-539.686,-402.088,110.000,3.440,22.112,0.021
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,524,0,1210,719,686,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-539.686,-402.088,110.000,3.440,22.112,0.021
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,561,331,807,719,246,388,-333.315,-301.967,65.431,35.569,77.215,130.901,-539.686,-402.088,110.000,3.440,22.112,0.021
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,1258,409,1279,668,21,259,-387.470,15.503,52.212,52.235,31.628,104.424,-539.686,-402.088,110.000,3.440,22.112,0.021
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1205,233,1279,307,74,74,-347.559,21.355,177.198,29.327,2.099,34.114,-539.686,-402.088,110.000,3.440,22.112,0.021
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,2,663,188,719,186,56,-380.971,-450.241,50.116,21.813,21.813,4.653,-539.686,-402.088,110.000,3.440,22.112,0.021
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,239,684,490,719,251,35,-379.268,-400.905,16.701,41.178,44.003,33.401,-539.686,-402.088,110.000,3.440,22.112,0.021
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,655,274,719,274,64,-386.131,-451.758,23.894,54.913,54.894,47.789,-539.686,-402.088,110.000,3.440,22.112,0.021
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,447,296,595,719,148,423,-332.729,-359.734,69.863,38.182,38.261,139.088,-539.686,-402.088,110.000,3.440,22.112,0.021
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,29,506,456,719,427,213,-322.637,-429.052,36.951,18.070,100.152,73.777,-539.686,-402.088,110.000,3.440,22.112,0.021
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,251,0,1130,719,879,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-539.686,-402.088,110.000,3.440,22.112,0.021
