ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1017,386,1279,719,262,333,-452.135,-205.533,51.679,53.733,42.717,103.357,-526.111,-432.890,110.000,0.673,33.380,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1216,653,1279,719,63,66,-502.841,-267.855,25.441,31.469,34.459,50.900,-526.111,-432.890,110.000,0.673,33.380,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,915,636,1192,719,277,83,-451.286,-266.381,16.701,41.178,44.003,33.401,-526.111,-432.890,110.000,0.673,33.380,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,581,0,1174,719,593,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-526.111,-432.890,110.000,0.673,33.380,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,529,299,761,719,232,420,-333.315,-301.967,65.431,35.569,77.215,130.901,-526.111,-432.890,110.000,0.673,33.380,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,1101,376,1238,580,137,204,-387.470,15.503,52.212,52.235,31.628,104.424,-526.111,-432.890,110.000,0.673,33.380,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1063,228,1118,289,55,61,-347.559,21.355,177.198,29.327,2.099,34.114,-526.111,-432.890,110.000,0.673,33.380,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1210,395,1279,689,69,294,-469.525,-9.054,47.477,90.994,80.798,94.953,-526.111,-432.890,110.000,0.673,33.380,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,0,659,176,719,176,60,-380.971,-450.241,50.116,21.813,21.813,4.653,-526.111,-432.890,110.000,0.673,33.380,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,267,658,523,719,256,61,-379.268,-400.905,16.701,41.178,44.003,33.401,-526.111,-432.890,110.000,0.673,33.380,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,644,282,719,282,75,-386.131,-451.758,23.894,54.913,54.894,47.789,-526.111,-432.890,110.000,0.673,33.380,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,416,260,578,719,162,459,-332.729,-359.734,69.863,38.182,38.261,139.088,-526.111,-432.890,110.000,0.673,33.380,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,479,433,719,433,240,-322.637,-429.052,36.951,18.070,100.152,73.777,-526.111,-432.890,110.000,0.673,33.380,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,209,0,997,719,788,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-526.111,-432.890,110.000,0.673,33.380,-0.001
