ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,762,348,945,673,183,325,-452.135,-205.533,51.679,53.733,42.717,103.357,-516.118,-445.514,110.000,-2.429,56.374,-0.081
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,907,542,1071,719,164,177,-502.841,-267.855,25.441,31.469,34.459,50.900,-516.118,-445.514,110.000,-2.429,56.374,-0.081
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,695,558,884,719,189,161,-451.286,-266.381,16.701,41.178,44.003,33.401,-516.118,-445.514,110.000,-2.429,56.374,-0.081
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,397,0,899,719,502,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-516.118,-445.514,110.000,-2.429,56.374,-0.081
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,287,257,545,717,258,460,-333.315,-301.967,65.431,35.569,77.215,130.901,-516.118,-445.514,110.000,-2.429,56.374,-0.081
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,803,340,892,496,89,156,-387.470,15.503,52.212,52.235,31.628,104.424,-516.118,-445.514,110.000,-2.429,56.374,-0.081
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Cup_001V,StaticMesh_SM_TargetActor_Cup_001V,758,377,777,392,19,15,-325.445,19.913,70.282,9.839,12.833,10.465,-516.118,-445.514,110.000,-2.429,56.374,-0.081
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Alarmclock_001V,StaticMesh_SM_Bedroom_Alarmclock_001V,757,382,787,394,30,12,-334.368,7.033,68.558,18.959,12.833,7.018,-516.118,-445.514,110.000,-2.429,56.374,-0.081
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,778,218,818,267,40,49,-347.559,21.355,177.198,29.327,2.099,34.114,-516.118,-445.514,110.000,-2.429,56.374,-0.081
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Bed_001V,StaticMesh_SM_Bedroom_Bed_001V,1010,305,1279,719,269,414,-609.613,-53.833,58.289,220.114,170.375,116.578,-516.118,-445.514,110.000,-2.429,56.374,-0.081
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,876,354,1063,543,187,189,-469.525,-9.054,47.477,90.994,80.798,94.953,-516.118,-445.514,110.000,-2.429,56.374,-0.081
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,0,668,330,719,330,51,-379.268,-400.905,16.701,41.178,44.003,33.401,-516.118,-445.514,110.000,-2.429,56.374,-0.081
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,133,202,363,719,230,517,-332.729,-359.734,69.863,38.182,38.261,139.088,-516.118,-445.514,110.000,-2.429,56.374,-0.081
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,469,178,719,178,250,-322.637,-429.052,36.951,18.070,100.152,73.777,-516.118,-445.514,110.000,-2.429,56.374,-0.081
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,0,0,731,719,731,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-516.118,-445.514,110.000,-2.429,56.374,-0.081
