ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1050,377,1279,719,229,342,-452.135,-205.533,51.679,53.733,42.717,103.357,-522.928,-438.763,110.000,-0.168,32.532,-0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1263,646,1279,719,16,73,-502.841,-267.855,25.441,31.469,34.459,50.900,-522.928,-438.763,110.000,-0.168,32.532,-0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,950,626,1230,719,280,93,-451.286,-266.381,16.701,41.178,44.003,33.401,-522.928,-438.763,110.000,-0.168,32.532,-0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,626,0,1223,719,597,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-522.928,-438.763,110.000,-0.168,32.532,-0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,559,290,788,713,229,423,-333.315,-301.967,65.431,35.569,77.215,130.901,-522.928,-438.763,110.000,-0.168,32.532,-0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,1125,367,1266,572,141,205,-387.470,15.503,52.212,52.235,31.628,104.424,-522.928,-438.763,110.000,-0.168,32.532,-0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Cup_001V,StaticMesh_SM_TargetActor_Cup_001V,1061,410,1087,429,26,19,-325.445,19.913,70.282,9.839,12.833,10.465,-522.928,-438.763,110.000,-0.168,32.532,-0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1088,217,1145,279,57,62,-347.559,21.355,177.198,29.327,2.099,34.114,-522.928,-438.763,110.000,-0.168,32.532,-0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1240,387,1279,683,39,296,-469.525,-9.054,47.477,90.994,80.798,94.953,-522.928,-438.763,110.000,-0.168,32.532,-0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,59,644,228,719,169,75,-380.971,-450.241,50.116,21.813,21.813,4.653,-522.928,-438.763,110.000,-0.168,32.532,-0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,313,644,565,719,252,75,-379.268,-400.905,16.701,41.178,44.003,33.401,-522.928,-438.763,110.000,-0.168,32.532,-0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,629,342,719,342,90,-386.131,-451.758,23.894,54.913,54.894,47.789,-522.928,-438.763,110.000,-0.168,32.532,-0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,449,251,609,719,160,468,-332.729,-359.734,69.863,38.182,38.261,139.088,-522.928,-438.763,110.000,-0.168,32.532,-0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,12,468,466,719,454,251,-322.637,-429.052,36.951,18.070,100.152,73.777,-522.928,-438.763,110.000,-0.168,32.532,-0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,248,0,1020,719,772,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-522.928,-438.763,110.000,-0.168,32.532,-0.028
