ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1093,298,1279,682,186,384,-452.135,-205.533,51.679,53.733,42.717,103.357,-484.674,-476.242,110.000,-7.220,39.696,-0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,1044,529,1279,719,235,190,-451.286,-266.381,16.701,41.178,44.003,33.401,-484.674,-476.242,110.000,-7.220,39.696,-0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,819,0,1279,719,460,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-484.674,-476.242,110.000,-7.220,39.696,-0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,629,206,854,630,225,424,-333.315,-301.967,65.431,35.569,77.215,130.901,-484.674,-476.242,110.000,-7.220,39.696,-0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,1008,342,1096,450,88,108,-333.684,13.185,32.525,36.316,36.289,65.049,-484.674,-476.242,110.000,-7.220,39.696,-0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Alarmclock_001V,StaticMesh_SM_Bedroom_Alarmclock_001V,1034,335,1074,349,40,14,-334.368,7.033,68.558,18.959,12.833,7.018,-484.674,-476.242,110.000,-7.220,39.696,-0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1070,142,1130,203,60,61,-347.559,21.355,177.198,29.327,2.099,34.114,-484.674,-476.242,110.000,-7.220,39.696,-0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,261,592,445,719,184,127,-380.971,-450.241,50.116,21.813,21.813,4.653,-484.674,-476.242,110.000,-7.220,39.696,-0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,458,573,737,719,279,146,-379.268,-400.905,16.701,41.178,44.003,33.401,-484.674,-476.242,110.000,-7.220,39.696,-0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,120,571,604,719,484,148,-386.131,-451.758,23.894,54.913,54.894,47.789,-484.674,-476.242,110.000,-7.220,39.696,-0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,523,159,708,678,185,519,-332.729,-359.734,69.863,38.182,38.261,139.088,-484.674,-476.242,110.000,-7.220,39.696,-0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,104,397,563,719,459,322,-322.637,-429.052,36.951,18.070,100.152,73.777,-484.674,-476.242,110.000,-7.220,39.696,-0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,251,0,1031,702,780,702,-303.592,-234.164,150.000,29.858,400.000,300.000,-484.674,-476.242,110.000,-7.220,39.696,-0.076
