ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,1158,697,1279,719,121,22,-451.286,-266.381,16.701,41.178,44.003,33.401,-529.008,-426.056,110.000,-0.362,15.329,0.030
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,745,0,1279,719,534,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-529.008,-426.056,110.000,-0.362,15.329,0.030
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,712,287,967,717,255,430,-333.315,-301.967,65.431,35.569,77.215,130.901,-529.008,-426.056,110.000,-0.362,15.329,0.030
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,276,601,406,678,130,77,-380.971,-450.241,50.116,21.813,21.813,4.653,-529.008,-426.056,110.000,-0.362,15.329,0.030
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,477,632,692,719,215,87,-379.268,-400.905,16.701,41.178,44.003,33.401,-529.008,-426.056,110.000,-0.362,15.329,0.030
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,104,597,476,719,372,122,-386.131,-451.758,23.894,54.913,54.894,47.789,-529.008,-426.056,110.000,-0.362,15.329,0.030
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,606,253,757,719,151,466,-332.729,-359.734,69.863,38.182,38.261,139.088,-529.008,-426.056,110.000,-0.362,15.329,0.030
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,265,460,618,719,353,259,-322.637,-429.052,36.951,18.070,100.152,73.777,-529.008,-426.056,110.000,-0.362,15.329,0.030
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,0,410,80,719,80,309,-363.597,-569.215,47.477,90.994,80.798,94.953,-529.008,-426.056,110.000,-0.362,15.329,0.030
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,436,0,1279,705,843,705,-303.592,-234.164,150.000,29.858,400.000,300.000,-529.008,-426.056,110.000,-0.362,15.329,0.030
