ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,676,426,829,719,153,293,-553.371,-792.199,51.679,53.733,42.717,103.357,-544.171,-527.498,110.000,4.653,-101.678,0.057
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,841,447,990,719,149,272,-492.369,-807.944,46.881,42.970,50.332,93.537,-544.171,-527.498,110.000,4.653,-101.678,0.057
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,0,482,268,719,268,237,-637.873,-581.908,49.408,42.019,55.402,98.816,-544.171,-527.498,110.000,4.653,-101.678,0.057
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,934,534,964,584,30,50,-479.907,-792.653,54.682,8.046,8.041,16.005,-544.171,-527.498,110.000,4.653,-101.678,0.057
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,1009,480,1040,522,31,42,-442.302,-824.236,73.114,8.041,8.046,16.005,-544.171,-527.498,110.000,4.653,-101.678,0.057
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1129,569,1279,719,150,150,-396.562,-789.982,25.441,34.459,31.469,50.900,-544.171,-527.498,110.000,4.653,-101.678,0.057
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,1217,567,1279,719,62,152,-343.212,-803.917,23.894,54.894,54.913,47.789,-544.171,-527.498,110.000,4.653,-101.678,0.057
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,994,516,1148,719,154,203,-433.164,-815.115,32.525,36.316,36.289,65.049,-544.171,-527.498,110.000,4.653,-101.678,0.057
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,300,439,699,711,399,272,-660.568,-810.946,47.477,158.131,80.798,94.953,-544.171,-527.498,110.000,4.653,-101.678,0.057
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,835,487,1097,679,262,192,-465.159,-842.300,36.951,100.152,18.070,73.777,-544.171,-527.498,110.000,4.653,-101.678,0.057
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,1063,401,1253,714,190,313,-394.800,-830.827,56.963,40.384,40.904,113.934,-544.171,-527.498,110.000,4.653,-101.678,0.057
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,1126,273,1191,325,65,52,-380.234,-841.355,158.016,13.327,19.634,18.826,-544.171,-527.498,110.000,4.653,-101.678,0.057
