ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,983,341,1217,708,234,367,-452.135,-205.533,51.679,53.733,42.717,103.357,-498.236,-462.574,110.000,-3.190,43.966,0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1200,563,1279,719,79,156,-502.841,-267.855,25.441,31.469,34.459,50.900,-498.236,-462.574,110.000,-3.190,43.966,0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,926,564,1149,719,223,155,-451.286,-266.381,16.701,41.178,44.003,33.401,-498.236,-462.574,110.000,-3.190,43.966,0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,681,0,1223,719,542,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-498.236,-462.574,110.000,-3.190,43.966,0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,523,253,748,683,225,430,-333.315,-301.967,65.431,35.569,77.215,130.901,-498.236,-462.574,110.000,-3.190,43.966,0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,998,332,1110,506,112,174,-387.470,15.503,52.212,52.235,31.628,104.424,-498.236,-462.574,110.000,-3.190,43.966,0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,972,365,989,389,17,24,-342.816,17.525,73.114,8.041,8.046,16.005,-498.236,-462.574,110.000,-3.190,43.966,0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Alarmclock_001V,StaticMesh_SM_Bedroom_Alarmclock_001V,944,377,980,390,36,13,-334.368,7.033,68.558,18.959,12.833,7.018,-498.236,-462.574,110.000,-3.190,43.966,0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,970,197,1019,253,49,56,-347.559,21.355,177.198,29.327,2.099,34.114,-498.236,-462.574,110.000,-3.190,43.966,0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1095,348,1279,575,184,227,-469.525,-9.054,47.477,90.994,80.798,94.953,-498.236,-462.574,110.000,-3.190,43.966,0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,55,655,259,719,204,64,-380.971,-450.241,50.116,21.813,21.813,4.653,-498.236,-462.574,110.000,-3.190,43.966,0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,308,626,601,719,293,93,-379.268,-400.905,16.701,41.178,44.003,33.401,-498.236,-462.574,110.000,-3.190,43.966,0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,630,426,719,426,89,-386.131,-451.758,23.894,54.913,54.894,47.789,-498.236,-462.574,110.000,-3.190,43.966,0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,410,207,594,719,184,512,-332.729,-359.734,69.863,38.182,38.261,139.088,-498.236,-462.574,110.000,-3.190,43.966,0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,444,447,719,447,275,-322.637,-429.052,36.951,18.070,100.152,73.777,-498.236,-462.574,110.000,-3.190,43.966,0.028
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,138,0,922,719,784,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-498.236,-462.574,110.000,-3.190,43.966,0.028
