ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1150,385,1279,719,129,334,-452.135,-205.533,51.679,53.733,42.717,103.357,-524.167,-436.371,110.000,0.385,26.155,-0.014
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,1034,656,1279,719,245,63,-451.286,-266.381,16.701,41.178,44.003,33.401,-524.167,-436.371,110.000,0.385,26.155,-0.014
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,684,0,1279,719,595,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-524.167,-436.371,110.000,0.385,26.155,-0.014
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,623,296,858,719,235,423,-333.315,-301.967,65.431,35.569,77.215,130.901,-524.167,-436.371,110.000,0.385,26.155,-0.014
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,1244,374,1279,606,35,232,-387.470,15.503,52.212,52.235,31.628,104.424,-524.167,-436.371,110.000,0.385,26.155,-0.014
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1197,209,1266,278,69,69,-347.559,21.355,177.198,29.327,2.099,34.114,-524.167,-436.371,110.000,0.385,26.155,-0.014
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,159,633,309,719,150,86,-380.971,-450.241,50.116,21.813,21.813,4.653,-524.167,-436.371,110.000,0.385,26.155,-0.014
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,386,647,624,719,238,72,-379.268,-400.905,16.701,41.178,44.003,33.401,-524.167,-436.371,110.000,0.385,26.155,-0.014
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,623,406,719,406,96,-386.131,-451.758,23.894,54.913,54.894,47.789,-524.167,-436.371,110.000,0.385,26.155,-0.014
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,516,259,672,719,156,460,-332.729,-359.734,69.863,38.182,38.261,139.088,-524.167,-436.371,110.000,0.385,26.155,-0.014
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,125,472,532,719,407,247,-322.637,-429.052,36.951,18.070,100.152,73.777,-524.167,-436.371,110.000,0.385,26.155,-0.014
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,331,0,1119,719,788,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-524.167,-436.371,110.000,0.385,26.155,-0.014
