ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,0,506,239,719,239,213,-553.371,-792.199,51.679,53.733,42.717,103.357,-489.230,-526.106,110.000,11.317,-65.949,0.124
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,231,526,400,719,169,193,-492.369,-807.944,46.881,42.970,50.332,93.537,-489.230,-526.106,110.000,11.317,-65.949,0.124
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,349,618,378,672,29,54,-479.907,-792.653,54.682,8.046,8.041,16.005,-489.230,-526.106,110.000,11.317,-65.949,0.124
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,447,554,471,596,24,42,-442.302,-824.236,73.114,8.041,8.046,16.005,-489.230,-526.106,110.000,11.317,-65.949,0.124
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,529,624,638,719,109,95,-396.562,-789.982,25.441,34.459,31.469,50.900,-489.230,-526.106,110.000,11.317,-65.949,0.124
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,425,587,536,719,111,132,-433.164,-815.115,32.525,36.316,36.289,65.049,-489.230,-526.106,110.000,11.317,-65.949,0.124
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,528,88,719,88,191,-660.568,-810.946,47.477,158.131,80.798,94.953,-489.230,-526.106,110.000,11.317,-65.949,0.124
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,248,563,516,719,268,156,-465.159,-842.300,36.951,100.152,18.070,73.777,-489.230,-526.106,110.000,11.317,-65.949,0.124
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,502,479,616,719,114,240,-394.800,-830.827,56.963,40.384,40.904,113.934,-489.230,-526.106,110.000,11.317,-65.949,0.124
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1237,0,1279,233,42,233,-323.592,-570.347,177.198,2.099,29.327,34.114,-489.230,-526.106,110.000,11.317,-65.949,0.124
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,566,373,603,415,37,42,-380.234,-841.355,158.016,13.327,19.634,18.826,-489.230,-526.106,110.000,11.317,-65.949,0.124
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,881,556,1279,719,398,163,-363.597,-569.215,47.477,90.994,80.798,94.953,-489.230,-526.106,110.000,11.317,-65.949,0.124
