ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,991,239,1255,585,264,346,-452.135,-205.533,51.679,53.733,42.717,103.357,-489.739,-471.101,110.000,-12.243,44.439,-0.046
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1189,455,1279,719,90,264,-502.841,-267.855,25.441,31.469,34.459,50.900,-489.739,-471.101,110.000,-12.243,44.439,-0.046
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,940,457,1159,669,219,212,-451.286,-266.381,16.701,41.178,44.003,33.401,-489.739,-471.101,110.000,-12.243,44.439,-0.046
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,727,0,1279,719,552,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-489.739,-471.101,110.000,-12.243,44.439,-0.046
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,550,145,780,565,230,420,-333.315,-301.967,65.431,35.569,77.215,130.901,-489.739,-471.101,110.000,-12.243,44.439,-0.046
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Bedstool_001V,StaticMesh_SM_Bedroom_Bedstool_001V,899,337,1069,478,170,141,-389.058,-119.485,21.470,38.388,120.679,42.356,-489.739,-471.101,110.000,-12.243,44.439,-0.046
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,994,85,1052,146,58,61,-347.559,21.355,177.198,29.327,2.099,34.114,-489.739,-471.101,110.000,-12.243,44.439,-0.046
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1096,246,1279,466,183,220,-469.525,-9.054,47.477,90.994,80.798,94.953,-489.739,-471.101,110.000,-12.243,44.439,-0.046
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,161,541,355,682,194,141,-380.971,-450.241,50.116,21.813,21.813,4.653,-489.739,-471.101,110.000,-12.243,44.439,-0.046
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,378,514,652,719,274,205,-379.268,-400.905,16.701,41.178,44.003,33.401,-489.739,-471.101,110.000,-12.243,44.439,-0.046
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,9,519,522,719,513,200,-386.131,-451.758,23.894,54.913,54.894,47.789,-489.739,-471.101,110.000,-12.243,44.439,-0.046
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,435,95,629,614,194,519,-332.729,-359.734,69.863,38.182,38.261,139.088,-489.739,-471.101,110.000,-12.243,44.439,-0.046
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,343,493,719,493,376,-322.637,-429.052,36.951,18.070,100.152,73.777,-489.739,-471.101,110.000,-12.243,44.439,-0.046
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,56,0,965,649,909,649,-303.592,-234.164,150.000,29.858,400.000,300.000,-489.739,-471.101,110.000,-12.243,44.439,-0.046
