ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,765,347,948,670,183,323,-452.135,-205.533,51.679,53.733,42.717,103.357,-514.400,-446.660,110.000,-2.585,56.591,-0.085
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,913,540,1077,719,164,179,-502.841,-267.855,25.441,31.469,34.459,50.900,-514.400,-446.660,110.000,-2.585,56.591,-0.085
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,699,556,888,719,189,163,-451.286,-266.381,16.701,41.178,44.003,33.401,-514.400,-446.660,110.000,-2.585,56.591,-0.085
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,406,0,907,719,501,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-514.400,-446.660,110.000,-2.585,56.591,-0.085
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,290,255,548,715,258,460,-333.315,-301.967,65.431,35.569,77.215,130.901,-514.400,-446.660,110.000,-2.585,56.591,-0.085
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,803,338,892,494,89,156,-387.470,15.503,52.212,52.235,31.628,104.424,-514.400,-446.660,110.000,-2.585,56.591,-0.085
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Cup_001V,StaticMesh_SM_TargetActor_Cup_001V,758,375,777,390,19,15,-325.445,19.913,70.282,9.839,12.833,10.465,-514.400,-446.660,110.000,-2.585,56.591,-0.085
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Alarmclock_001V,StaticMesh_SM_Bedroom_Alarmclock_001V,757,380,788,392,31,12,-334.368,7.033,68.558,18.959,12.833,7.018,-514.400,-446.660,110.000,-2.585,56.591,-0.085
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,778,216,818,265,40,49,-347.559,21.355,177.198,29.327,2.099,34.114,-514.400,-446.660,110.000,-2.585,56.591,-0.085
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Bed_001V,StaticMesh_SM_Bedroom_Bed_001V,1012,303,1279,719,267,416,-609.613,-53.833,58.289,220.114,170.375,116.578,-514.400,-446.660,110.000,-2.585,56.591,-0.085
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,877,352,1063,541,186,189,-469.525,-9.054,47.477,90.994,80.798,94.953,-514.400,-446.660,110.000,-2.585,56.591,-0.085
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,0,667,339,719,339,52,-379.268,-400.905,16.701,41.178,44.003,33.401,-514.400,-446.660,110.000,-2.585,56.591,-0.085
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,136,200,368,719,232,519,-332.729,-359.734,69.863,38.182,38.261,139.088,-514.400,-446.660,110.000,-2.585,56.591,-0.085
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,467,183,719,183,252,-322.637,-429.052,36.951,18.070,100.152,73.777,-514.400,-446.660,110.000,-2.585,56.591,-0.085
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,0,0,732,719,732,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-514.400,-446.660,110.000,-2.585,56.591,-0.085
