ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1018,386,1279,719,261,333,-452.135,-205.533,51.679,53.733,42.717,103.357,-526.841,-431.817,110.000,0.607,33.039,0.002
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1215,654,1279,719,64,65,-502.841,-267.855,25.441,31.469,34.459,50.900,-526.841,-431.817,110.000,0.607,33.039,0.002
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,914,636,1193,719,279,83,-451.286,-266.381,16.701,41.178,44.003,33.401,-526.841,-431.817,110.000,0.607,33.039,0.002
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,578,0,1172,719,594,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-526.841,-431.817,110.000,0.607,33.039,0.002
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,530,299,762,719,232,420,-333.315,-301.967,65.431,35.569,77.215,130.901,-526.841,-431.817,110.000,0.607,33.039,0.002
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,1104,375,1243,580,139,205,-387.470,15.503,52.212,52.235,31.628,104.424,-526.841,-431.817,110.000,0.607,33.039,0.002
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1066,226,1122,288,56,62,-347.559,21.355,177.198,29.327,2.099,34.114,-526.841,-431.817,110.000,0.607,33.039,0.002
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1214,395,1279,690,65,295,-469.525,-9.054,47.477,90.994,80.798,94.953,-526.841,-431.817,110.000,0.607,33.039,0.002
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,0,657,176,719,176,62,-380.971,-450.241,50.116,21.813,21.813,4.653,-526.841,-431.817,110.000,0.607,33.039,0.002
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,267,656,521,719,254,63,-379.268,-400.905,16.701,41.178,44.003,33.401,-526.841,-431.817,110.000,0.607,33.039,0.002
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,642,279,719,279,77,-386.131,-451.758,23.894,54.913,54.894,47.789,-526.841,-431.817,110.000,0.607,33.039,0.002
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,417,259,578,719,161,460,-332.729,-359.734,69.863,38.182,38.261,139.088,-526.841,-431.817,110.000,0.607,33.039,0.002
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,478,432,719,432,241,-322.637,-429.052,36.951,18.070,100.152,73.777,-526.841,-431.817,110.000,0.607,33.039,0.002
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,210,0,1000,719,790,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-526.841,-431.817,110.000,0.607,33.039,0.002
