ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,7,486,287,719,280,233,-553.371,-792.199,51.679,53.733,42.717,103.357,-491.041,-526.886,110.000,9.624,-68.642,0.117
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,289,506,441,719,152,213,-492.369,-807.944,46.881,42.970,50.332,93.537,-491.041,-526.886,110.000,9.624,-68.642,0.117
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,395,594,421,645,26,51,-479.907,-792.653,54.682,8.046,8.041,16.005,-491.041,-526.886,110.000,9.624,-68.642,0.117
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,487,533,510,573,23,40,-442.302,-824.236,73.114,8.041,8.046,16.005,-491.041,-526.886,110.000,9.624,-68.642,0.117
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,569,602,676,719,107,117,-396.562,-789.982,25.441,34.459,31.469,50.900,-491.041,-526.886,110.000,9.624,-68.642,0.117
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,468,565,574,719,106,154,-433.164,-815.115,32.525,36.316,36.289,65.049,-491.041,-526.886,110.000,9.624,-68.642,0.117
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,506,147,719,147,213,-660.568,-810.946,47.477,158.131,80.798,94.953,-491.041,-526.886,110.000,9.624,-68.642,0.117
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,303,542,553,719,250,177,-465.159,-842.300,36.951,100.152,18.070,73.777,-491.041,-526.886,110.000,9.624,-68.642,0.117
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,541,459,652,719,111,260,-394.800,-830.827,56.963,40.384,40.904,113.934,-491.041,-526.886,110.000,9.624,-68.642,0.117
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,600,354,637,396,37,42,-380.234,-841.355,158.016,13.327,19.634,18.826,-491.041,-526.886,110.000,9.624,-68.642,0.117
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,927,539,1279,719,352,180,-363.597,-569.215,47.477,90.994,80.798,94.953,-491.041,-526.886,110.000,9.624,-68.642,0.117
