ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1065,387,1279,719,214,332,-452.135,-205.533,51.679,53.733,42.717,103.357,-525.756,-433.447,110.000,0.677,30.430,-0.003
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,958,644,1256,719,298,75,-451.286,-266.381,16.701,41.178,44.003,33.401,-525.756,-433.447,110.000,0.677,30.430,-0.003
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,618,0,1238,719,620,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-525.756,-433.447,110.000,0.677,30.430,-0.003
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,565,300,798,719,233,419,-333.315,-301.967,65.431,35.569,77.215,130.901,-525.756,-433.447,110.000,0.677,30.430,-0.003
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,1154,377,1279,591,125,214,-387.470,15.503,52.212,52.235,31.628,104.424,-525.756,-433.447,110.000,0.677,30.430,-0.003
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1113,222,1173,286,60,64,-347.559,21.355,177.198,29.327,2.099,34.114,-525.756,-433.447,110.000,0.677,30.430,-0.003
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1274,397,1279,715,5,318,-469.525,-9.054,47.477,90.994,80.798,94.953,-525.756,-433.447,110.000,0.677,30.430,-0.003
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,57,649,228,719,171,70,-380.971,-450.241,50.116,21.813,21.813,4.653,-525.756,-433.447,110.000,0.677,30.430,-0.003
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,313,654,560,719,247,65,-379.268,-400.905,16.701,41.178,44.003,33.401,-525.756,-433.447,110.000,0.677,30.430,-0.003
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,636,328,719,328,83,-386.131,-451.758,23.894,54.913,54.894,47.789,-525.756,-433.447,110.000,0.677,30.430,-0.003
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,455,261,613,719,158,458,-332.729,-359.734,69.863,38.182,38.261,139.088,-525.756,-433.447,110.000,0.677,30.430,-0.003
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,23,477,471,719,448,242,-322.637,-429.052,36.951,18.070,100.152,73.777,-525.756,-433.447,110.000,0.677,30.430,-0.003
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,258,0,1043,719,785,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-525.756,-433.447,110.000,0.677,30.430,-0.003
