ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1176,386,1279,719,103,333,-452.135,-205.533,51.679,53.733,42.717,103.357,-527.791,-430.008,110.000,0.358,23.245,0.008
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,1046,666,1279,719,233,53,-451.286,-266.381,16.701,41.178,44.003,33.401,-527.791,-430.008,110.000,0.358,23.245,0.008
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,677,0,1279,719,602,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-527.791,-430.008,110.000,0.358,23.245,0.008
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,635,296,874,719,239,423,-333.315,-301.967,65.431,35.569,77.215,130.901,-527.791,-430.008,110.000,0.358,23.245,0.008
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1243,200,1279,274,36,74,-347.559,21.355,177.198,29.327,2.099,34.114,-527.791,-430.008,110.000,0.358,23.245,0.008
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,170,625,318,718,148,93,-380.971,-450.241,50.116,21.813,21.813,4.653,-527.791,-430.008,110.000,0.358,23.245,0.008
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,395,644,623,719,228,75,-379.268,-400.905,16.701,41.178,44.003,33.401,-527.791,-430.008,110.000,0.358,23.245,0.008
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,617,401,719,401,102,-386.131,-451.758,23.894,54.913,54.894,47.789,-527.791,-430.008,110.000,0.358,23.245,0.008
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,528,260,681,719,153,459,-332.729,-359.734,69.863,38.182,38.261,139.088,-527.791,-430.008,110.000,0.358,23.245,0.008
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,150,470,542,719,392,249,-322.637,-429.052,36.951,18.070,100.152,73.777,-527.791,-430.008,110.000,0.358,23.245,0.008
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,348,0,1157,719,809,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-527.791,-430.008,110.000,0.358,23.245,0.008
