ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,592,429,740,719,148,290,-553.371,-792.199,51.679,53.733,42.717,103.357,-540.904,-528.501,110.000,4.858,-95.106,0.013
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,755,449,889,712,134,263,-492.369,-807.944,46.881,42.970,50.332,93.537,-540.904,-528.501,110.000,4.858,-95.106,0.013
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,840,532,867,578,27,46,-479.907,-792.653,54.682,8.046,8.041,16.005,-540.904,-528.501,110.000,4.858,-95.106,0.013
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,909,479,936,518,27,39,-442.302,-824.236,73.114,8.041,8.046,16.005,-540.904,-528.501,110.000,4.858,-95.106,0.013
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1014,560,1171,719,157,159,-396.562,-789.982,25.441,34.459,31.469,50.900,-540.904,-528.501,110.000,4.858,-95.106,0.013
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,1162,555,1269,582,107,27,-341.291,-802.480,50.116,21.813,21.813,4.653,-540.904,-528.501,110.000,4.858,-95.106,0.013
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Cup_001V,StaticMesh_SM_TargetActor_Cup_001V,1233,481,1279,508,46,27,-292.041,-840.853,74.411,12.833,9.839,10.465,-540.904,-528.501,110.000,4.858,-95.106,0.013
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Cup_001V,StaticMesh_SM_TargetActor_Cup_001V,1252,483,1279,512,27,29,-293.533,-829.512,74.411,9.839,12.833,10.465,-540.904,-528.501,110.000,4.858,-95.106,0.013
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_ComputerMouse_001V,StaticMesh_SM_TargetActor_ComputerMouse_001V,1221,496,1254,507,33,11,-301.191,-840.767,71.092,5.445,10.000,3.815,-540.904,-528.501,110.000,4.858,-95.106,0.013
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,1088,556,1279,719,191,163,-343.212,-803.917,23.894,54.894,54.913,47.789,-540.904,-528.501,110.000,4.858,-95.106,0.013
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,896,513,1028,701,132,188,-433.164,-815.115,32.525,36.316,36.289,65.049,-540.904,-528.501,110.000,4.858,-95.106,0.013
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,185,443,616,715,431,272,-660.568,-810.946,47.477,158.131,80.798,94.953,-540.904,-528.501,110.000,4.858,-95.106,0.013
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,750,488,986,664,236,176,-465.159,-842.300,36.951,100.152,18.070,73.777,-540.904,-528.501,110.000,4.858,-95.106,0.013
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,958,404,1117,690,159,286,-394.800,-830.827,56.963,40.384,40.904,113.934,-540.904,-528.501,110.000,4.858,-95.106,0.013
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,1014,287,1068,334,54,47,-380.234,-841.355,158.016,13.327,19.634,18.826,-540.904,-528.501,110.000,4.858,-95.106,0.013
