ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,841,349,1040,691,199,342,-452.135,-205.533,51.679,53.733,42.717,103.357,-511.704,-448.621,110.000,-2.409,50.884,-0.082
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1005,554,1195,719,190,165,-502.841,-267.855,25.441,31.469,34.459,50.900,-511.704,-448.621,110.000,-2.409,50.884,-0.082
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,775,564,975,719,200,155,-451.286,-266.381,16.701,41.178,44.003,33.401,-511.704,-448.621,110.000,-2.409,50.884,-0.082
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,496,0,1003,719,507,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-511.704,-448.621,110.000,-2.409,50.884,-0.082
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,379,260,619,704,240,444,-333.315,-301.967,65.431,35.569,77.215,130.901,-511.704,-448.621,110.000,-2.409,50.884,-0.082
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,877,341,974,503,97,162,-387.470,15.503,52.212,52.235,31.628,104.424,-511.704,-448.621,110.000,-2.409,50.884,-0.082
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Cup_001V,StaticMesh_SM_TargetActor_Cup_001V,830,378,850,394,20,16,-325.445,19.913,70.282,9.839,12.833,10.465,-511.704,-448.621,110.000,-2.409,50.884,-0.082
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Alarmclock_001V,StaticMesh_SM_Bedroom_Alarmclock_001V,829,384,861,396,32,12,-334.368,7.033,68.558,18.959,12.833,7.018,-511.704,-448.621,110.000,-2.409,50.884,-0.082
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,852,214,894,265,42,51,-347.559,21.355,177.198,29.327,2.099,34.114,-511.704,-448.621,110.000,-2.409,50.884,-0.082
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Bed_001V,StaticMesh_SM_Bedroom_Bed_001V,1111,297,1279,719,168,422,-609.613,-53.833,58.289,220.114,170.375,116.578,-511.704,-448.621,110.000,-2.409,50.884,-0.082
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,958,356,1168,559,210,203,-469.525,-9.054,47.477,90.994,80.798,94.953,-511.704,-448.621,110.000,-2.409,50.884,-0.082
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,90,651,427,719,337,68,-379.268,-400.905,16.701,41.178,44.003,33.401,-511.704,-448.621,110.000,-2.409,50.884,-0.082
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,670,182,719,182,49,-386.131,-451.758,23.894,54.913,54.894,47.789,-511.704,-448.621,110.000,-2.409,50.884,-0.082
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,245,209,450,719,205,510,-332.729,-359.734,69.863,38.182,38.261,139.088,-511.704,-448.621,110.000,-2.409,50.884,-0.082
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,460,283,719,283,259,-322.637,-429.052,36.951,18.070,100.152,73.777,-511.704,-448.621,110.000,-2.409,50.884,-0.082
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,0,0,804,719,804,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-511.704,-448.621,110.000,-2.409,50.884,-0.082
