ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,1060,7,1279,719,219,712,-453.044,-339.943,74.248,67.017,71.473,148.496,-472.010,-491.619,110.000,10.421,31.027,0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,787,402,1072,719,285,317,-333.315,-301.967,65.431,35.569,77.215,130.901,-472.010,-491.619,110.000,10.421,31.027,0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Bedstool_001V,StaticMesh_SM_Bedroom_Bedstool_001V,1232,626,1279,719,47,93,-389.058,-119.485,21.470,38.388,120.679,42.356,-472.010,-491.619,110.000,10.421,31.027,0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,1221,552,1279,694,58,142,-333.684,13.185,32.525,36.316,36.289,65.049,-472.010,-491.619,110.000,10.421,31.027,0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Cup_001V,StaticMesh_SM_TargetActor_Cup_001V,1241,535,1275,556,34,21,-325.445,19.913,70.282,9.839,12.833,10.465,-472.010,-491.619,110.000,10.421,31.027,0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Alarmclock_001V,StaticMesh_SM_Bedroom_Alarmclock_001V,1244,543,1279,560,35,17,-334.368,7.033,68.558,18.959,12.833,7.018,-472.010,-491.619,110.000,10.421,31.027,0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1239,327,1279,392,40,65,-347.559,21.355,177.198,29.327,2.099,34.114,-472.010,-491.619,110.000,10.421,31.027,0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,688,360,913,719,225,359,-332.729,-359.734,69.863,38.182,38.261,139.088,-472.010,-491.619,110.000,10.421,31.027,0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,262,605,740,719,478,114,-322.637,-429.052,36.951,18.070,100.152,73.777,-472.010,-491.619,110.000,10.421,31.027,0.076
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,463,0,1227,719,764,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-472.010,-491.619,110.000,10.421,31.027,0.076
