ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,345,346,510,631,165,285,-553.371,-792.199,51.679,53.733,42.717,103.357,-502.611,-530.348,110.000,-2.600,-83.174,0.016
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,534,365,643,608,109,243,-492.369,-807.944,46.881,42.970,50.332,93.537,-502.611,-530.348,110.000,-2.600,-83.174,0.016
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,608,443,629,486,21,43,-479.907,-792.653,54.682,8.046,8.041,16.005,-502.611,-530.348,110.000,-2.600,-83.174,0.016
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,683,391,703,428,20,37,-442.302,-824.236,73.114,8.041,8.046,16.005,-502.611,-530.348,110.000,-2.600,-83.174,0.016
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,763,461,870,604,107,143,-396.562,-789.982,25.441,34.459,31.469,50.900,-502.611,-530.348,110.000,-2.600,-83.174,0.016
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,670,422,767,586,97,164,-433.164,-815.115,32.525,36.316,36.289,65.049,-502.611,-530.348,110.000,-2.600,-83.174,0.016
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,362,402,658,402,296,-660.568,-810.946,47.477,158.131,80.798,94.953,-502.611,-530.348,110.000,-2.600,-83.174,0.016
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,536,401,744,562,208,161,-465.159,-842.300,36.951,100.152,18.070,73.777,-502.611,-530.348,110.000,-2.600,-83.174,0.016
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,733,322,845,571,112,249,-394.800,-830.827,56.963,40.384,40.904,113.934,-502.611,-530.348,110.000,-2.600,-83.174,0.016
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,788,212,829,256,41,44,-380.234,-841.355,158.016,13.327,19.634,18.826,-502.611,-530.348,110.000,-2.600,-83.174,0.016
