ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,439,170,598,440,159,270,-553.371,-792.199,51.679,53.733,42.717,103.357,-520.277,-531.759,110.000,-17.784,-87.321,-0.158
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,623,192,738,425,115,233,-492.369,-807.944,46.881,42.970,50.332,93.537,-520.277,-531.759,110.000,-17.784,-87.321,-0.158
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,696,273,719,315,23,42,-479.907,-792.653,54.682,8.046,8.041,16.005,-520.277,-531.759,110.000,-17.784,-87.321,-0.158
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,768,221,793,258,25,37,-442.302,-824.236,73.114,8.041,8.046,16.005,-520.277,-531.759,110.000,-17.784,-87.321,-0.158
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,840,294,965,430,125,136,-396.562,-789.982,25.441,34.459,31.469,50.900,-520.277,-531.759,110.000,-17.784,-87.321,-0.158
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,976,287,1056,308,80,21,-341.291,-802.480,50.116,21.813,21.813,4.653,-520.277,-531.759,110.000,-17.784,-87.321,-0.158
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,906,289,1113,426,207,137,-343.212,-803.917,23.894,54.894,54.913,47.789,-520.277,-531.759,110.000,-17.784,-87.321,-0.158
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,748,254,859,410,111,156,-433.164,-815.115,32.525,36.316,36.289,65.049,-520.277,-531.759,110.000,-17.784,-87.321,-0.158
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,187,494,447,494,260,-660.568,-810.946,47.477,158.131,80.798,94.953,-520.277,-531.759,110.000,-17.784,-87.321,-0.158
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,620,231,832,385,212,154,-465.159,-842.300,36.951,100.152,18.070,73.777,-520.277,-531.759,110.000,-17.784,-87.321,-0.158
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,808,145,954,399,146,254,-394.800,-830.827,56.963,40.384,40.904,113.934,-520.277,-531.759,110.000,-17.784,-87.321,-0.158
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,894,14,950,68,56,54,-380.234,-841.355,158.016,13.327,19.634,18.826,-520.277,-531.759,110.000,-17.784,-87.321,-0.158
