ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1160,350,1279,719,119,369,-452.135,-205.533,51.679,53.733,42.717,103.357,-482.363,-478.663,110.000,-2.609,37.404,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,1114,594,1279,719,165,125,-451.286,-266.381,16.701,41.178,44.003,33.401,-482.363,-478.663,110.000,-2.609,37.404,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,877,0,1279,719,402,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-482.363,-478.663,110.000,-2.609,37.404,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,663,259,889,696,226,437,-333.315,-301.967,65.431,35.569,77.215,130.901,-482.363,-478.663,110.000,-2.609,37.404,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,1054,396,1142,509,88,113,-333.684,13.185,32.525,36.316,36.289,65.049,-482.363,-478.663,110.000,-2.609,37.404,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Alarmclock_001V,StaticMesh_SM_Bedroom_Alarmclock_001V,1076,388,1118,402,42,14,-334.368,7.033,68.558,18.959,12.833,7.018,-482.363,-478.663,110.000,-2.609,37.404,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1106,194,1166,254,60,60,-347.559,21.355,177.198,29.327,2.099,34.114,-482.363,-478.663,110.000,-2.609,37.404,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1267,358,1279,626,12,268,-469.525,-9.054,47.477,90.994,80.798,94.953,-482.363,-478.663,110.000,-2.609,37.404,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,300,649,485,719,185,70,-380.971,-450.241,50.116,21.813,21.813,4.653,-482.363,-478.663,110.000,-2.609,37.404,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,493,633,783,719,290,86,-379.268,-400.905,16.701,41.178,44.003,33.401,-482.363,-478.663,110.000,-2.609,37.404,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,159,628,649,719,490,91,-386.131,-451.758,23.894,54.913,54.894,47.789,-482.363,-478.663,110.000,-2.609,37.404,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,563,215,744,719,181,504,-332.729,-359.734,69.863,38.182,38.261,139.088,-482.363,-478.663,110.000,-2.609,37.404,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,153,448,596,719,443,271,-322.637,-429.052,36.951,18.070,100.152,73.777,-482.363,-478.663,110.000,-2.609,37.404,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,334,0,1055,719,721,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-482.363,-478.663,110.000,-2.609,37.404,-0.064
