ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,795,351,987,685,192,334,-452.135,-205.533,51.679,53.733,42.717,103.357,-517.190,-444.723,110.000,-2.232,53.176,-0.077
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,944,551,1119,719,175,168,-502.841,-267.855,25.441,31.469,34.459,50.900,-517.190,-444.723,110.000,-2.232,53.176,-0.077
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,725,563,921,719,196,156,-451.286,-266.381,16.701,41.178,44.003,33.401,-517.190,-444.723,110.000,-2.232,53.176,-0.077
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,430,0,935,719,505,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-517.190,-444.723,110.000,-2.232,53.176,-0.077
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,328,261,577,711,249,450,-333.315,-301.967,65.431,35.569,77.215,130.901,-517.190,-444.723,110.000,-2.232,53.176,-0.077
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,839,342,932,502,93,160,-387.470,15.503,52.212,52.235,31.628,104.424,-517.190,-444.723,110.000,-2.232,53.176,-0.077
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Cup_001V,StaticMesh_SM_TargetActor_Cup_001V,794,379,813,395,19,16,-325.445,19.913,70.282,9.839,12.833,10.465,-517.190,-444.723,110.000,-2.232,53.176,-0.077
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Alarmclock_001V,StaticMesh_SM_Bedroom_Alarmclock_001V,792,385,824,397,32,12,-334.368,7.033,68.558,18.959,12.833,7.018,-517.190,-444.723,110.000,-2.232,53.176,-0.077
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,814,218,855,268,41,50,-347.559,21.355,177.198,29.327,2.099,34.114,-517.190,-444.723,110.000,-2.232,53.176,-0.077
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Bed_001V,StaticMesh_SM_Bedroom_Bed_001V,1056,303,1279,719,223,416,-609.613,-53.833,58.289,220.114,170.375,116.578,-517.190,-444.723,110.000,-2.232,53.176,-0.077
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,915,357,1114,554,199,197,-469.525,-9.054,47.477,90.994,80.798,94.953,-517.190,-444.723,110.000,-2.232,53.176,-0.077
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,8,660,365,719,357,59,-379.268,-400.905,16.701,41.178,44.003,33.401,-517.190,-444.723,110.000,-2.232,53.176,-0.077
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,184,209,399,719,215,510,-332.729,-359.734,69.863,38.182,38.261,139.088,-517.190,-444.723,110.000,-2.232,53.176,-0.077
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,466,223,719,223,253,-322.637,-429.052,36.951,18.070,100.152,73.777,-517.190,-444.723,110.000,-2.232,53.176,-0.077
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,0,0,767,719,767,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-517.190,-444.723,110.000,-2.232,53.176,-0.077
