ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,692,423,847,719,155,296,-553.371,-792.199,51.679,53.733,42.717,103.357,-544.798,-527.289,110.000,4.337,-102.971,0.066
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,858,444,1011,719,153,275,-492.369,-807.944,46.881,42.970,50.332,93.537,-544.798,-527.289,110.000,4.337,-102.971,0.066
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,0,477,292,719,292,242,-637.873,-581.908,49.408,42.019,55.402,98.816,-544.798,-527.289,110.000,4.337,-102.971,0.066
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,953,532,984,582,31,50,-479.907,-792.653,54.682,8.046,8.041,16.005,-544.798,-527.289,110.000,4.337,-102.971,0.066
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,1030,477,1061,519,31,42,-442.302,-824.236,73.114,8.041,8.046,16.005,-544.798,-527.289,110.000,4.337,-102.971,0.066
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1154,568,1279,719,125,151,-396.562,-789.982,25.441,34.459,31.469,50.900,-544.798,-527.289,110.000,4.337,-102.971,0.066
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,1245,566,1279,719,34,153,-343.212,-803.917,23.894,54.894,54.913,47.789,-544.798,-527.289,110.000,4.337,-102.971,0.066
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,1014,513,1173,719,159,206,-433.164,-815.115,32.525,36.316,36.289,65.049,-544.798,-527.289,110.000,4.337,-102.971,0.066
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,321,435,715,707,394,272,-660.568,-810.946,47.477,158.131,80.798,94.953,-544.798,-527.289,110.000,4.337,-102.971,0.066
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,852,484,1120,679,268,195,-465.159,-842.300,36.951,100.152,18.070,73.777,-544.798,-527.289,110.000,4.337,-102.971,0.066
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,1085,397,1279,716,194,319,-394.800,-830.827,56.963,40.384,40.904,113.934,-544.798,-527.289,110.000,4.337,-102.971,0.066
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,1150,267,1218,320,68,53,-380.234,-841.355,158.016,13.327,19.634,18.826,-544.798,-527.289,110.000,4.337,-102.971,0.066
