ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,505,397,650,680,145,283,-553.371,-792.199,51.679,53.733,42.717,103.357,-536.941,-529.533,110.000,1.984,-88.486,-0.037
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,671,416,791,663,120,247,-492.369,-807.944,46.881,42.970,50.332,93.537,-536.941,-529.533,110.000,1.984,-88.486,-0.037
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,750,495,774,539,24,44,-479.907,-792.653,54.682,8.046,8.041,16.005,-536.941,-529.533,110.000,1.984,-88.486,-0.037
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,1134,435,1166,472,32,37,-294.427,-819.068,77.243,8.041,8.046,16.005,-536.941,-529.533,110.000,1.984,-88.486,-0.037
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,816,443,839,480,23,37,-442.302,-824.236,73.114,8.041,8.046,16.005,-536.941,-529.533,110.000,1.984,-88.486,-0.037
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,907,518,1034,671,127,153,-396.562,-789.982,25.441,34.459,31.469,50.900,-536.941,-529.533,110.000,1.984,-88.486,-0.037
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,1035,510,1121,533,86,23,-341.291,-802.480,50.116,21.813,21.813,4.653,-536.941,-529.533,110.000,1.984,-88.486,-0.037
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Cup_001V,StaticMesh_SM_TargetActor_Cup_001V,1098,442,1139,466,41,24,-292.041,-840.853,74.411,12.833,9.839,10.465,-536.941,-529.533,110.000,1.984,-88.486,-0.037
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Cup_001V,StaticMesh_SM_TargetActor_Cup_001V,1113,444,1155,470,42,26,-293.533,-829.512,74.411,9.839,12.833,10.465,-536.941,-529.533,110.000,1.984,-88.486,-0.037
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_ComputerMouse_001V,StaticMesh_SM_TargetActor_ComputerMouse_001V,1087,456,1114,466,27,10,-301.191,-840.767,71.092,5.445,10.000,3.815,-536.941,-529.533,110.000,1.984,-88.486,-0.037
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,973,512,1191,667,218,155,-343.212,-803.917,23.894,54.894,54.913,47.789,-536.941,-529.533,110.000,1.984,-88.486,-0.037
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,803,476,915,647,112,171,-433.164,-815.115,32.525,36.316,36.289,65.049,-536.941,-529.533,110.000,1.984,-88.486,-0.037
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,62,412,533,685,471,273,-660.568,-810.946,47.477,158.131,80.798,94.953,-536.941,-529.533,110.000,1.984,-88.486,-0.037
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,666,453,880,616,214,163,-465.159,-842.300,36.951,100.152,18.070,73.777,-536.941,-529.533,110.000,1.984,-88.486,-0.037
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,863,373,992,633,129,260,-394.800,-830.827,56.963,40.384,40.904,113.934,-536.941,-529.533,110.000,1.984,-88.486,-0.037
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,916,262,963,306,47,44,-380.234,-841.355,158.016,13.327,19.634,18.826,-536.941,-529.533,110.000,1.984,-88.486,-0.037
