ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1019,249,1279,604,260,355,-452.135,-205.533,51.679,53.733,42.717,103.357,-487.886,-472.966,110.000,-11.439,42.986,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1231,471,1279,719,48,248,-502.841,-267.855,25.441,31.469,34.459,50.900,-487.886,-472.966,110.000,-11.439,42.986,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,969,470,1197,689,228,219,-451.286,-266.381,16.701,41.178,44.003,33.401,-487.886,-472.966,110.000,-11.439,42.986,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,755,0,1279,719,524,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-487.886,-472.966,110.000,-11.439,42.986,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,576,155,804,575,228,420,-333.315,-301.967,65.431,35.569,77.215,130.901,-487.886,-472.966,110.000,-11.439,42.986,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Bedstool_001V,StaticMesh_SM_Bedroom_Bedstool_001V,923,348,1098,491,175,143,-389.058,-119.485,21.470,38.388,120.679,42.356,-487.886,-472.966,110.000,-11.439,42.986,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1019,94,1078,155,59,61,-347.559,21.355,177.198,29.327,2.099,34.114,-487.886,-472.966,110.000,-11.439,42.986,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1125,256,1279,483,154,227,-469.525,-9.054,47.477,90.994,80.798,94.953,-487.886,-472.966,110.000,-11.439,42.986,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,197,547,387,686,190,139,-380.971,-450.241,50.116,21.813,21.813,4.653,-487.886,-472.966,110.000,-11.439,42.986,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,406,523,679,719,273,196,-379.268,-400.905,16.701,41.178,44.003,33.401,-487.886,-472.966,110.000,-11.439,42.986,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,51,525,549,719,498,194,-386.131,-451.758,23.894,54.913,54.894,47.789,-487.886,-472.966,110.000,-11.439,42.986,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,464,106,654,623,190,517,-332.729,-359.734,69.863,38.182,38.261,139.088,-487.886,-472.966,110.000,-11.439,42.986,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,22,351,516,719,494,368,-322.637,-429.052,36.951,18.070,100.152,73.777,-487.886,-472.966,110.000,-11.439,42.986,-0.064
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,116,0,989,654,873,654,-303.592,-234.164,150.000,29.858,400.000,300.000,-487.886,-472.966,110.000,-11.439,42.986,-0.064
