ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,0,500,255,719,255,219,-553.371,-792.199,51.679,53.733,42.717,103.357,-489.833,-526.374,110.000,10.792,-66.839,0.122
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,250,520,413,719,163,199,-492.369,-807.944,46.881,42.970,50.332,93.537,-489.833,-526.374,110.000,10.792,-66.839,0.122
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,365,610,392,664,27,54,-479.907,-792.653,54.682,8.046,8.041,16.005,-489.833,-526.374,110.000,10.792,-66.839,0.122
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,461,547,484,589,23,42,-442.302,-824.236,73.114,8.041,8.046,16.005,-489.833,-526.374,110.000,10.792,-66.839,0.122
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,542,617,651,719,109,102,-396.562,-789.982,25.441,34.459,31.469,50.900,-489.833,-526.374,110.000,10.792,-66.839,0.122
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,439,580,549,719,110,139,-433.164,-815.115,32.525,36.316,36.289,65.049,-489.833,-526.374,110.000,10.792,-66.839,0.122
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,521,108,719,108,198,-660.568,-810.946,47.477,158.131,80.798,94.953,-489.833,-526.374,110.000,10.792,-66.839,0.122
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,267,556,529,719,262,163,-465.159,-842.300,36.951,100.152,18.070,73.777,-489.833,-526.374,110.000,10.792,-66.839,0.122
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,515,473,628,719,113,246,-394.800,-830.827,56.963,40.384,40.904,113.934,-489.833,-526.374,110.000,10.792,-66.839,0.122
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1261,0,1279,223,18,223,-323.592,-570.347,177.198,2.099,29.327,34.114,-489.833,-526.374,110.000,10.792,-66.839,0.122
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,577,367,614,409,37,42,-380.234,-841.355,158.016,13.327,19.634,18.826,-489.833,-526.374,110.000,10.792,-66.839,0.122
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,896,551,1279,719,383,168,-363.597,-569.215,47.477,90.994,80.798,94.953,-489.833,-526.374,110.000,10.792,-66.839,0.122
