ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,943,358,1173,719,230,361,-452.135,-205.533,51.679,53.733,42.717,103.357,-509.219,-450.999,110.000,-1.681,43.730,-0.068
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1139,584,1279,719,140,135,-502.841,-267.855,25.441,31.469,34.459,50.900,-509.219,-450.999,110.000,-1.681,43.730,-0.068
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,874,584,1099,719,225,135,-451.286,-266.381,16.701,41.178,44.003,33.401,-509.219,-450.999,110.000,-1.681,43.730,-0.068
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,598,0,1136,719,538,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-509.219,-450.999,110.000,-1.681,43.730,-0.068
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,479,270,709,704,230,434,-333.315,-301.967,65.431,35.569,77.215,130.901,-509.219,-450.999,110.000,-1.681,43.730,-0.068
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,979,349,1089,525,110,176,-387.470,15.503,52.212,52.235,31.628,104.424,-509.219,-450.999,110.000,-1.681,43.730,-0.068
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Alarmclock_001V,StaticMesh_SM_Bedroom_Alarmclock_001V,925,394,960,408,35,14,-334.368,7.033,68.558,18.959,12.833,7.018,-509.219,-450.999,110.000,-1.681,43.730,-0.068
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,950,215,997,270,47,55,-347.559,21.355,177.198,29.327,2.099,34.114,-509.219,-450.999,110.000,-1.681,43.730,-0.068
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1072,366,1279,596,207,230,-469.525,-9.054,47.477,90.994,80.798,94.953,-509.219,-450.999,110.000,-1.681,43.730,-0.068
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,0,674,147,719,147,45,-380.971,-450.241,50.116,21.813,21.813,4.653,-509.219,-450.999,110.000,-1.681,43.730,-0.068
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,228,645,525,719,297,74,-379.268,-400.905,16.701,41.178,44.003,33.401,-509.219,-450.999,110.000,-1.681,43.730,-0.068
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,649,308,719,308,70,-386.131,-451.758,23.894,54.913,54.894,47.789,-509.219,-450.999,110.000,-1.681,43.730,-0.068
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,360,225,543,719,183,494,-332.729,-359.734,69.863,38.182,38.261,139.088,-509.219,-450.999,110.000,-1.681,43.730,-0.068
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,461,389,719,389,258,-322.637,-429.052,36.951,18.070,100.152,73.777,-509.219,-450.999,110.000,-1.681,43.730,-0.068
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,97,0,898,719,801,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-509.219,-450.999,110.000,-1.681,43.730,-0.068
