ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,966,263,1214,607,248,344,-452.135,-205.533,51.679,53.733,42.717,103.357,-493.511,-467.327,110.000,-10.060,45.459,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1160,476,1279,719,119,243,-502.841,-267.855,25.441,31.469,34.459,50.900,-493.511,-467.327,110.000,-10.060,45.459,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,914,479,1128,694,214,215,-451.286,-266.381,16.701,41.178,44.003,33.401,-493.511,-467.327,110.000,-10.060,45.459,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,694,0,1262,719,568,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-493.511,-467.327,110.000,-10.060,45.459,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,523,172,751,592,228,420,-333.315,-301.967,65.431,35.569,77.215,130.901,-493.511,-467.327,110.000,-10.060,45.459,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,967,115,1021,173,54,58,-347.559,21.355,177.198,29.327,2.099,34.114,-493.511,-467.327,110.000,-10.060,45.459,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Bed_001V,StaticMesh_SM_Bedroom_Bed_001V,1251,187,1279,719,28,532,-609.613,-53.833,58.289,220.114,170.375,116.578,-493.511,-467.327,110.000,-10.060,45.459,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1072,270,1279,486,207,216,-469.525,-9.054,47.477,90.994,80.798,94.953,-493.511,-467.327,110.000,-10.060,45.459,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,102,571,304,719,202,148,-380.971,-450.241,50.116,21.813,21.813,4.653,-493.511,-467.327,110.000,-10.060,45.459,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,338,541,619,719,281,178,-379.268,-400.905,16.701,41.178,44.003,33.401,-493.511,-467.327,110.000,-10.060,45.459,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,547,476,719,476,172,-386.131,-451.758,23.894,54.913,54.894,47.789,-493.511,-467.327,110.000,-10.060,45.459,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,406,122,602,644,196,522,-332.729,-359.734,69.863,38.182,38.261,139.088,-493.511,-467.327,110.000,-10.060,45.459,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,368,462,719,462,351,-322.637,-429.052,36.951,18.070,100.152,73.777,-493.511,-467.327,110.000,-10.060,45.459,-0.001
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,42,0,932,684,890,684,-303.592,-234.164,150.000,29.858,400.000,300.000,-493.511,-467.327,110.000,-10.060,45.459,-0.001
