ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,990,367,1221,719,231,352,-452.135,-205.533,51.679,53.733,42.717,103.357,-500.063,-460.712,110.000,-0.851,43.390,0.022
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1217,594,1279,719,62,125,-502.841,-267.855,25.441,31.469,34.459,50.900,-500.063,-460.712,110.000,-0.851,43.390,0.022
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,931,595,1158,719,227,124,-451.286,-266.381,16.701,41.178,44.003,33.401,-500.063,-460.712,110.000,-0.851,43.390,0.022
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,675,0,1212,719,537,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-500.063,-460.712,110.000,-0.851,43.390,0.022
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,523,280,747,716,224,436,-333.315,-301.967,65.431,35.569,77.215,130.901,-500.063,-460.712,110.000,-0.851,43.390,0.022
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,1005,358,1115,535,110,177,-387.470,15.503,52.212,52.235,31.628,104.424,-500.063,-460.712,110.000,-0.851,43.390,0.022
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Cup_001V,StaticMesh_SM_TargetActor_Cup_001V,950,397,971,414,21,17,-325.445,19.913,70.282,9.839,12.833,10.465,-500.063,-460.712,110.000,-0.851,43.390,0.022
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Alarmclock_001V,StaticMesh_SM_Bedroom_Alarmclock_001V,949,403,985,417,36,14,-334.368,7.033,68.558,18.959,12.833,7.018,-500.063,-460.712,110.000,-0.851,43.390,0.022
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,972,224,1020,279,48,55,-347.559,21.355,177.198,29.327,2.099,34.114,-500.063,-460.712,110.000,-0.851,43.390,0.022
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1105,374,1279,607,174,233,-469.525,-9.054,47.477,90.994,80.798,94.953,-500.063,-460.712,110.000,-0.851,43.390,0.022
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,36,685,240,719,204,34,-380.971,-450.241,50.116,21.813,21.813,4.653,-500.063,-460.712,110.000,-0.851,43.390,0.022
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,296,656,594,719,298,63,-379.268,-400.905,16.701,41.178,44.003,33.401,-500.063,-460.712,110.000,-0.851,43.390,0.022
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,660,404,719,404,59,-386.131,-451.758,23.894,54.913,54.894,47.789,-500.063,-460.712,110.000,-0.851,43.390,0.022
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,410,235,591,719,181,484,-332.729,-359.734,69.863,38.182,38.261,139.088,-500.063,-460.712,110.000,-0.851,43.390,0.022
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,471,440,719,440,248,-322.637,-429.052,36.951,18.070,100.152,73.777,-500.063,-460.712,110.000,-0.851,43.390,0.022
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,162,0,920,719,758,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-500.063,-460.712,110.000,-0.851,43.390,0.022
