ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,1092,0,1279,719,187,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-471.305,-492.867,110.000,9.499,29.604,0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,808,391,1096,719,288,328,-333.315,-301.967,65.431,35.569,77.215,130.901,-471.305,-492.867,110.000,9.499,29.604,0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Bedstool_001V,StaticMesh_SM_Bedroom_Bedstool_001V,1262,618,1279,719,17,101,-389.058,-119.485,21.470,38.388,120.679,42.356,-471.305,-492.867,110.000,9.499,29.604,0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,1250,542,1279,687,29,145,-333.684,13.185,32.525,36.316,36.289,65.049,-471.305,-492.867,110.000,9.499,29.604,0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Cup_001V,StaticMesh_SM_TargetActor_Cup_001V,1272,525,1279,547,7,22,-325.445,19.913,70.282,9.839,12.833,10.465,-471.305,-492.867,110.000,9.499,29.604,0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Alarmclock_001V,StaticMesh_SM_Bedroom_Alarmclock_001V,1274,533,1279,551,5,18,-334.368,7.033,68.558,18.959,12.833,7.018,-471.305,-492.867,110.000,9.499,29.604,0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1271,313,1279,380,8,67,-347.559,21.355,177.198,29.327,2.099,34.114,-471.305,-492.867,110.000,9.499,29.604,0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,709,349,936,719,227,370,-332.729,-359.734,69.863,38.182,38.261,139.088,-471.305,-492.867,110.000,9.499,29.604,0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,299,593,763,719,464,126,-322.637,-429.052,36.951,18.070,100.152,73.777,-471.305,-492.867,110.000,9.499,29.604,0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,490,0,1255,719,765,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-471.305,-492.867,110.000,9.499,29.604,0.075
