ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,224,413,417,719,193,306,-553.371,-792.199,51.679,53.733,42.717,103.357,-496.731,-528.888,110.000,3.352,-76.839,0.070
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,438,432,557,695,119,263,-492.369,-807.944,46.881,42.970,50.332,93.537,-496.731,-528.888,110.000,3.352,-76.839,0.070
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,520,513,542,558,22,45,-479.907,-792.653,54.682,8.046,8.041,16.005,-496.731,-528.888,110.000,3.352,-76.839,0.070
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,599,458,619,496,20,38,-442.302,-824.236,73.114,8.041,8.046,16.005,-496.731,-528.888,110.000,3.352,-76.839,0.070
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,680,526,784,678,104,152,-396.562,-789.982,25.441,34.459,31.469,50.900,-496.731,-528.888,110.000,3.352,-76.839,0.070
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,586,489,683,664,97,175,-433.164,-815.115,32.525,36.316,36.289,65.049,-496.731,-528.888,110.000,3.352,-76.839,0.070
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,430,299,719,299,289,-660.568,-810.946,47.477,158.131,80.798,94.953,-496.731,-528.888,110.000,3.352,-76.839,0.070
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,444,467,661,644,217,177,-465.159,-842.300,36.951,100.152,18.070,73.777,-496.731,-528.888,110.000,3.352,-76.839,0.070
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,651,388,759,644,108,256,-394.800,-830.827,56.963,40.384,40.904,113.934,-496.731,-528.888,110.000,3.352,-76.839,0.070
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,702,283,740,325,38,42,-380.234,-841.355,158.016,13.327,19.634,18.826,-496.731,-528.888,110.000,3.352,-76.839,0.070
