ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,757,401,916,704,159,303,-553.371,-792.199,51.679,53.733,42.717,103.357,-547.277,-526.412,110.000,2.351,-108.017,0.104
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,929,423,1091,712,162,289,-492.369,-807.944,46.881,42.970,50.332,93.537,-547.277,-526.412,110.000,2.351,-108.017,0.104
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,0,450,381,719,381,269,-637.873,-581.908,49.408,42.019,55.402,98.816,-547.277,-526.412,110.000,2.351,-108.017,0.104
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,1031,514,1065,566,34,52,-479.907,-792.653,54.682,8.046,8.041,16.005,-547.277,-526.412,110.000,2.351,-108.017,0.104
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,1116,458,1151,503,35,45,-442.302,-824.236,73.114,8.041,8.046,16.005,-547.277,-526.412,110.000,2.351,-108.017,0.104
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1256,555,1279,719,23,164,-396.562,-789.982,25.441,34.459,31.469,50.900,-547.277,-526.412,110.000,2.351,-108.017,0.104
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,1098,496,1273,717,175,221,-433.164,-815.115,32.525,36.316,36.289,65.049,-547.277,-526.412,110.000,2.351,-108.017,0.104
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,400,412,778,682,378,270,-660.568,-810.946,47.477,158.131,80.798,94.953,-547.277,-526.412,110.000,2.351,-108.017,0.104
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,922,463,1214,671,292,208,-465.159,-842.300,36.951,100.152,18.070,73.777,-547.277,-526.412,110.000,2.351,-108.017,0.104
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,1180,373,1279,717,99,344,-394.800,-830.827,56.963,40.384,40.904,113.934,-547.277,-526.412,110.000,2.351,-108.017,0.104
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,1259,230,1279,290,20,60,-380.234,-841.355,158.016,13.327,19.634,18.826,-547.277,-526.412,110.000,2.351,-108.017,0.104
