ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,909,354,1129,717,220,363,-452.135,-205.533,51.679,53.733,42.717,103.357,-510.201,-450.004,110.000,-2.038,45.910,-0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1093,572,1279,719,186,147,-502.841,-267.855,25.441,31.469,34.459,50.900,-510.201,-450.004,110.000,-2.038,45.910,-0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,841,576,1057,719,216,143,-451.286,-266.381,16.701,41.178,44.003,33.401,-510.201,-450.004,110.000,-2.038,45.910,-0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,565,0,1091,719,526,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-510.201,-450.004,110.000,-2.038,45.910,-0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,448,266,681,701,233,435,-333.315,-301.967,65.431,35.569,77.215,130.901,-510.201,-450.004,110.000,-2.038,45.910,-0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,946,345,1051,516,105,171,-387.470,15.503,52.212,52.235,31.628,104.424,-510.201,-450.004,110.000,-2.038,45.910,-0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Alarmclock_001V,StaticMesh_SM_Bedroom_Alarmclock_001V,894,390,928,402,34,12,-334.368,7.033,68.558,18.959,12.833,7.018,-510.201,-450.004,110.000,-2.038,45.910,-0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,918,214,964,267,46,53,-347.559,21.355,177.198,29.327,2.099,34.114,-510.201,-450.004,110.000,-2.038,45.910,-0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Bed_001V,StaticMesh_SM_Bedroom_Bed_001V,1209,286,1279,719,70,433,-609.613,-53.833,58.289,220.114,170.375,116.578,-510.201,-450.004,110.000,-2.038,45.910,-0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1034,361,1274,582,240,221,-469.525,-9.054,47.477,90.994,80.798,94.953,-510.201,-450.004,110.000,-2.038,45.910,-0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,0,680,100,719,100,39,-380.971,-450.241,50.116,21.813,21.813,4.653,-510.201,-450.004,110.000,-2.038,45.910,-0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,188,645,494,719,306,74,-379.268,-400.905,16.701,41.178,44.003,33.401,-510.201,-450.004,110.000,-2.038,45.910,-0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,652,270,719,270,67,-386.131,-451.758,23.894,54.913,54.894,47.789,-510.201,-450.004,110.000,-2.038,45.910,-0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,325,219,514,719,189,500,-332.729,-359.734,69.863,38.182,38.261,139.088,-510.201,-450.004,110.000,-2.038,45.910,-0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,459,357,719,357,260,-322.637,-429.052,36.951,18.070,100.152,73.777,-510.201,-450.004,110.000,-2.038,45.910,-0.075
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,43,0,868,719,825,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-510.201,-450.004,110.000,-2.038,45.910,-0.075
