ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1048,265,1279,630,231,365,-452.135,-205.533,51.679,53.733,42.717,103.357,-486.506,-474.364,110.000,-10.024,41.617,-0.073
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,998,490,1234,719,236,229,-451.286,-266.381,16.701,41.178,44.003,33.401,-486.506,-474.364,110.000,-10.024,41.617,-0.073
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,780,0,1279,719,499,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-486.506,-474.364,110.000,-10.024,41.617,-0.073
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,598,172,825,593,227,421,-333.315,-301.967,65.431,35.569,77.215,130.901,-486.506,-474.364,110.000,-10.024,41.617,-0.073
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Bedstool_001V,StaticMesh_SM_Bedroom_Bedstool_001V,946,365,1125,512,179,147,-389.058,-119.485,21.470,38.388,120.679,42.356,-486.506,-474.364,110.000,-10.024,41.617,-0.073
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1040,110,1100,171,60,61,-347.559,21.355,177.198,29.327,2.099,34.114,-486.506,-474.364,110.000,-10.024,41.617,-0.073
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,226,561,412,699,186,138,-380.971,-450.241,50.116,21.813,21.813,4.653,-486.506,-474.364,110.000,-10.024,41.617,-0.073
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,429,539,703,719,274,180,-379.268,-400.905,16.701,41.178,44.003,33.401,-486.506,-474.364,110.000,-10.024,41.617,-0.073
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,82,540,572,719,490,179,-386.131,-451.758,23.894,54.913,54.894,47.789,-486.506,-474.364,110.000,-10.024,41.617,-0.073
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,489,124,677,641,188,517,-332.729,-359.734,69.863,38.182,38.261,139.088,-486.506,-474.364,110.000,-10.024,41.617,-0.073
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,58,366,536,719,478,353,-322.637,-429.052,36.951,18.070,100.152,73.777,-486.506,-474.364,110.000,-10.024,41.617,-0.073
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,174,0,1008,669,834,669,-303.592,-234.164,150.000,29.858,400.000,300.000,-486.506,-474.364,110.000,-10.024,41.617,-0.073
