ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,991,372,1221,719,230,347,-452.135,-205.533,51.679,53.733,42.717,103.357,-500.520,-460.244,110.000,-0.392,43.269,0.019
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1220,601,1279,719,59,118,-502.841,-267.855,25.441,31.469,34.459,50.900,-500.520,-460.244,110.000,-0.392,43.269,0.019
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,932,601,1159,719,227,118,-451.286,-266.381,16.701,41.178,44.003,33.401,-500.520,-460.244,110.000,-0.392,43.269,0.019
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,673,0,1209,719,536,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-500.520,-460.244,110.000,-0.392,43.269,0.019
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,522,285,747,719,225,434,-333.315,-301.967,65.431,35.569,77.215,130.901,-500.520,-460.244,110.000,-0.392,43.269,0.019
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,1007,363,1117,541,110,178,-387.470,15.503,52.212,52.235,31.628,104.424,-500.520,-460.244,110.000,-0.392,43.269,0.019
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Cup_001V,StaticMesh_SM_TargetActor_Cup_001V,950,402,972,419,22,17,-325.445,19.913,70.282,9.839,12.833,10.465,-500.520,-460.244,110.000,-0.392,43.269,0.019
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Alarmclock_001V,StaticMesh_SM_Bedroom_Alarmclock_001V,950,409,986,422,36,13,-334.368,7.033,68.558,18.959,12.833,7.018,-500.520,-460.244,110.000,-0.392,43.269,0.019
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,973,229,1021,284,48,55,-347.559,21.355,177.198,29.327,2.099,34.114,-500.520,-460.244,110.000,-0.392,43.269,0.019
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1107,379,1279,614,172,235,-469.525,-9.054,47.477,90.994,80.798,94.953,-500.520,-460.244,110.000,-0.392,43.269,0.019
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,30,691,236,719,206,28,-380.971,-450.241,50.116,21.813,21.813,4.653,-500.520,-460.244,110.000,-0.392,43.269,0.019
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,293,662,592,719,299,57,-379.268,-400.905,16.701,41.178,44.003,33.401,-500.520,-460.244,110.000,-0.392,43.269,0.019
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,665,399,719,399,54,-386.131,-451.758,23.894,54.913,54.894,47.789,-500.520,-460.244,110.000,-0.392,43.269,0.019
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,410,240,590,719,180,479,-332.729,-359.734,69.863,38.182,38.261,139.088,-500.520,-460.244,110.000,-0.392,43.269,0.019
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,476,438,719,438,243,-322.637,-429.052,36.951,18.070,100.152,73.777,-500.520,-460.244,110.000,-0.392,43.269,0.019
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,166,0,920,719,754,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-500.520,-460.244,110.000,-0.392,43.269,0.019
