ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,431,308,581,583,150,275,-553.371,-792.199,51.679,53.733,42.717,103.357,-530.388,-530.809,110.000,-5.983,-83.692,-0.123
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,604,327,718,562,114,235,-492.369,-807.944,46.881,42.970,50.332,93.537,-530.388,-530.809,110.000,-5.983,-83.692,-0.123
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,679,404,702,445,23,41,-479.907,-792.653,54.682,8.046,8.041,16.005,-530.388,-530.809,110.000,-5.983,-83.692,-0.123
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,745,353,767,389,22,36,-442.302,-824.236,73.114,8.041,8.046,16.005,-530.388,-530.809,110.000,-5.983,-83.692,-0.123
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,824,422,939,560,115,138,-396.562,-789.982,25.441,34.459,31.469,50.900,-530.388,-530.809,110.000,-5.983,-83.692,-0.123
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,946,414,1021,434,75,20,-341.291,-802.480,50.116,21.813,21.813,4.653,-530.388,-530.809,110.000,-5.983,-83.692,-0.123
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Cup_001V,StaticMesh_SM_TargetActor_Cup_001V,1007,351,1044,373,37,22,-292.041,-840.853,74.411,12.833,9.839,10.465,-530.388,-530.809,110.000,-5.983,-83.692,-0.123
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Cup_001V,StaticMesh_SM_TargetActor_Cup_001V,1020,352,1058,376,38,24,-293.533,-829.512,74.411,9.839,12.833,10.465,-530.388,-530.809,110.000,-5.983,-83.692,-0.123
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_ComputerMouse_001V,StaticMesh_SM_TargetActor_ComputerMouse_001V,998,363,1021,373,23,10,-301.191,-840.767,71.092,5.445,10.000,3.815,-530.388,-530.809,110.000,-5.983,-83.692,-0.123
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,886,416,1077,554,191,138,-343.212,-803.917,23.894,54.894,54.913,47.789,-530.388,-530.809,110.000,-5.983,-83.692,-0.123
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,730,384,834,543,104,159,-433.164,-815.115,32.525,36.316,36.289,65.049,-530.388,-530.809,110.000,-5.983,-83.692,-0.123
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,323,469,605,469,282,-660.568,-810.946,47.477,158.131,80.798,94.953,-530.388,-530.809,110.000,-5.983,-83.692,-0.123
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,599,363,805,519,206,156,-465.159,-842.300,36.951,100.152,18.070,73.777,-530.388,-530.809,110.000,-5.983,-83.692,-0.123
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,788,284,911,528,123,244,-394.800,-830.827,56.963,40.384,40.904,113.934,-530.388,-530.809,110.000,-5.983,-83.692,-0.123
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,849,173,895,218,46,45,-380.234,-841.355,158.016,13.327,19.634,18.826,-530.388,-530.809,110.000,-5.983,-83.692,-0.123
