ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,37,478,304,719,267,241,-553.371,-792.199,51.679,53.733,42.717,103.357,-491.675,-527.141,110.000,8.964,-69.613,0.113
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,309,498,455,719,146,221,-492.369,-807.944,46.881,42.970,50.332,93.537,-491.675,-527.141,110.000,8.964,-69.613,0.113
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,411,585,437,636,26,51,-479.907,-792.653,54.682,8.046,8.041,16.005,-491.675,-527.141,110.000,8.964,-69.613,0.113
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,501,525,523,565,22,40,-442.302,-824.236,73.114,8.041,8.046,16.005,-491.675,-527.141,110.000,8.964,-69.613,0.113
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,583,594,689,719,106,125,-396.562,-789.982,25.441,34.459,31.469,50.900,-491.675,-527.141,110.000,8.964,-69.613,0.113
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,483,557,587,719,104,162,-433.164,-815.115,32.525,36.316,36.289,65.049,-491.675,-527.141,110.000,8.964,-69.613,0.113
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,498,167,719,167,221,-660.568,-810.946,47.477,158.131,80.798,94.953,-491.675,-527.141,110.000,8.964,-69.613,0.113
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,321,534,567,719,246,185,-465.159,-842.300,36.951,100.152,18.070,73.777,-491.675,-527.141,110.000,8.964,-69.613,0.113
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,555,452,665,719,110,267,-394.800,-830.827,56.963,40.384,40.904,113.934,-491.675,-527.141,110.000,8.964,-69.613,0.113
BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,612,347,649,388,37,41,-380.234,-841.355,158.016,13.327,19.634,18.826,-491.675,-527.141,110.000,8.964,-69.613,0.113
